"Genes"	"logFC: 6M WT vs 2M WT"	"FDR: 6M WT vs 2M WT"	"logFC: 18M WT vs 6M WT"	"FDR: 18M WT vs 6M WT"	"logFC: 24M WT vs 18M WT"	"FDR: 24M WT vs 18M WT"	"logFC: 24M WT vs 2M WT"	"FDR: 24M WT vs 2M WT"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000057766"	0.249792238585118	0.271153554736285	-0.179532464009977	0.750885911792644	0.17452336222879	0.601041727800816	0.244783136803931	0.228769504377021	"Ankrd29"	"ankyrin repeat domain 29"
"ENSMUSG00000057777"	0.0939443398790598	0.898597172355915	0.518625680441707	0.640112911551497	-0.566329766580032	0.419875813893757	0.0462402537407356	0.944073437970614	"Mab21l2"	"mab-21-like 2 (C. elegans)"
"ENSMUSG00000057778"	0.117793505939586	0.649221958870498	-0.133994067837546	0.821072726569364	0.0456588224326699	0.914071086732094	0.0294582605347097	0.914409768154733	"Cyb5d2"	"cytochrome b5 domain containing 2"
"ENSMUSG00000057788"	-0.144277784045638	0.512027254681793	0.0177489240634758	0.982709631849791	-0.0434323078658657	0.911019412475401	-0.169961167848028	0.351442534438255	"Ddx49"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 49"
"ENSMUSG00000057789"	0.185733322654503	0.5624218191878	0.222070860061186	0.755951706974717	-0.282464502991711	0.466545763203321	0.125339679723977	0.674163569615308	"Bak1"	"BCL2-antagonist/killer 1"
"ENSMUSG00000057818"	-0.427333195953562	0.56738699612928	0.205305239741795	0.92503609769101	-0.0226915019924159	0.98981300303265	-0.244719458204183	0.738840689254466	"1600029O15Rik"	""
"ENSMUSG00000057835"	0.157260576294585	0.784400166137829	-0.110118577902201	0.947162448272548	0.13254434685642	0.871365363402873	0.179686345248804	0.693437071925102	"Zfp119a"	"zinc finger protein 119a"
"ENSMUSG00000057841"	0.202179467612166	0.0684222030018893	-0.0179356052369766	0.970783373206507	-0.0745563044889143	0.714048149924311	0.109687557886275	0.349091949811576	"Rpl32"	"60S ribosomal protein L32"
"ENSMUSG00000057842"	0.0119313460268981	0.982785365722471	-0.159805328436321	0.870220443351814	-0.0132258780586699	0.988845316693126	-0.161099860468093	0.632920928409361	"Zfp595"	"zinc finger protein 595"
"ENSMUSG00000057858"	-0.0643884949765789	0.833109445883272	0.230936546486954	0.577500302826138	-0.212650621174384	0.461081910702887	-0.0461025696640091	0.862950376890951	"Fam204a"	"family with sequence similarity 204, member A"
"ENSMUSG00000057863"	0.373699108513979	0.442762822114078	-0.218315633883193	0.881824999570754	0.0137044103390902	0.990890935424824	0.169087884969876	0.734402311314638	"Rpl36"	"ribosomal protein L36"
"ENSMUSG00000057880"	0.0154933071041928	0.927242199283559	0.0556663484844823	0.861389319222942	-0.0156371421104281	0.943001437805894	0.055522513478247	0.605165243490454	"Abat"	"4-aminobutyrate aminotransferase"
"ENSMUSG00000057894"	0.0554891345413133	0.753764293024107	-0.0660347198918215	0.870220443351814	0.0666524797198799	0.756182146176739	0.0561068943693717	0.691355794553168	"Zfp329"	"zinc finger protein 329"
"ENSMUSG00000057895"	-0.192368590425135	0.60674483720647	0.0680487724525805	0.953088154682878	-0.350597251345143	0.348427791262475	-0.474917069317697	0.0561534027173213	"Zfp105"	"zinc finger protein 105"
"ENSMUSG00000057897"	-0.0679246287105094	0.313129401662098	0.0590283256117128	0.694797403229111	-0.0263699524305207	0.824542111479614	-0.0352662555293173	0.606835661624064	"Camk2b"	"calcium/calmodulin-dependent protein kinase II, beta"
"ENSMUSG00000057899"	-0.0470491126652399	0.965019684478464	-0.0758736129186171	0.975741577156988	0.205752522677513	0.868724752969231	0.0828297970936556	0.922583342843607	"Adgrf2"	"adhesion G protein-coupled receptor F2"
"ENSMUSG00000057914"	-0.195208557773285	0.0998531764675201	0.0207300299752966	0.967885426945744	-0.0989832495109002	0.598732539523292	-0.273461777308888	0.00651056401127973	"Cacnb2"	"calcium channel, voltage-dependent, beta 2 subunit"
"ENSMUSG00000057924"	-0.258144829259684	0.686944077906722	0.100120214719554	0.961100728176116	-0.197007747628752	0.824984930677506	-0.355032362168882	0.469167737103463	"Gm10033"	""
"ENSMUSG00000057948"	0.402604212950786	0.565441562668825	-0.280471055657525	0.884605707487228	0.294457367471912	0.782106034114068	0.416590524765173	0.497636487574302	"Unc13d"	"unc-13 homolog D (C. elegans)"
"ENSMUSG00000057963"	0.0192514234234388	0.939294251822039	-0.00878047847162014	0.989479825410394	-0.192288833502419	0.292163727281475	-0.181817888550601	0.16953689272077	"Itpk1"	"inositol 1,3,4-triphosphate 5/6 kinase"
"ENSMUSG00000057967"	0.478492530366083	0.506610591030456	-0.00616371589173041	0.997852013525052	-0.338728415980065	0.751345635159327	0.133600398494287	0.864931575312143	"Fgf18"	"fibroblast growth factor 18"
"ENSMUSG00000057969"	-0.170307651371526	0.714347495722741	0.509341804992021	0.402943484668846	-0.522356414158064	0.213481848543559	-0.183322260537569	0.624406944926454	"Sema3b"	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B"
"ENSMUSG00000057982"	-0.212639053205555	0.393113984404542	0.120352255418006	0.865988411828397	0.053094939418367	0.914071086732094	-0.0391918583691821	0.901208339437236	"Zfp809"	"zinc finger protein 809"
"ENSMUSG00000058006"	-0.331685253184797	0.000473546254872904	0.0128085521258027	0.981607712717095	0.234943520299689	0.0559655289798364	-0.0839331807593054	0.503209628081881	"Mdn1"	"midasin homolog (yeast)"
"ENSMUSG00000058013"	0.0368457452880811	0.772201675927599	0.0560386133267464	0.831672738284725	0.0671471740295713	0.623640552592292	0.160031532644399	0.0312442110599258	"Sept11"	"septin 11"
"ENSMUSG00000058019"	0.0138334711901261	0.991424055475774	0.685395503573819	0.715112510495086	-0.507741550717707	0.701813307929469	0.191487424046239	0.836411950084432	"Ces5a"	"carboxylesterase 5A"
"ENSMUSG00000058056"	0.124492329563502	0.821516388722812	0.190138734632928	0.881824999570754	0.209074003659756	0.774840360431312	0.523705067856186	0.13962909508588	"Palld"	"palladin, cytoskeletal associated protein"
"ENSMUSG00000058070"	0.327421375185277	0.00390978045005277	-0.0628807854449286	0.89709178581494	0.142424554115193	0.464716079827725	0.406965143855541	8.95421439690698e-05	"Eml1"	"echinoderm microtubule associated protein like 1"
"ENSMUSG00000058076"	0.070068657767626	0.589154367474815	0.0452667783657226	0.905052912713537	0.0918851530263985	0.556617145698994	0.207220589159747	0.016730466063078	"Sdhc"	"succinate dehydrogenase complex, subunit C, integral membrane protein"
"ENSMUSG00000058093"	-0.185882870041799	0.409029050161956	-0.0578194816899238	0.943937489852632	-0.0390738542474466	0.926416332211884	-0.28277620597917	0.113063610127519	"Zfp729b"	"zinc finger protein 729b"
"ENSMUSG00000058099"	0.306742683523477	0.43975846086639	-0.189152439888426	0.870220443351814	-0.1084363423484	0.880451976946329	0.00915390128665163	0.9854382740064	"Nfam1"	"Nfat activating molecule with ITAM motif 1"
"ENSMUSG00000058135"	-0.0419812269652027	0.888037416698562	-0.0411336974095089	0.958314725796189	-0.0488922982139021	0.899804677757204	-0.132007222588614	0.488019940337781	"Gstm1"	"glutathione S-transferase, mu 1"
"ENSMUSG00000058145"	-0.263857785085965	0.427736929526791	0.187134073672977	0.831093040909109	0.396047730180818	0.346220779770104	0.31932401876783	0.303480749423502	"Adamts17"	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 17"
"ENSMUSG00000058152"	-0.0856671164367848	0.839589512111695	0.0266945386720918	0.982676267553007	-0.0380659276399068	0.951195873535633	-0.0970385054045998	0.768520330197378	"Chsy3"	"chondroitin sulfate synthase 3"
"ENSMUSG00000058153"	-0.0775180247664946	0.415043786688673	-0.0448933482305104	0.872093207277277	-0.0808437300370193	0.490924374895278	-0.203255103034024	0.00196332096226479	"Sez6l"	"seizure related 6 homolog like"
"ENSMUSG00000058159"	-0.556158383190742	0.486850590185636	0.602232703457202	0.723053683328919	-0.0381468113448667	0.987209495901898	0.00792750892159296	0.994780681638448	"T2"	""
"ENSMUSG00000058173"	-0.206045371580446	0.757963553441881	0.563289740451848	0.565469094049138	-0.0202723086009966	0.98981300303265	0.336972060270405	0.542965011695228	"Smco4"	"single-pass membrane protein with coiled-coil domains 4"
"ENSMUSG00000058174"	-0.0733612049245487	0.886555240885884	-0.114002768474235	0.920027736815013	-0.147615449207494	0.788401087386176	-0.334979422606278	0.257627390084396	"Gm5148"	"predicted gene 5148"
"ENSMUSG00000058183"	-0.157749449914181	0.825437716477988	0.609122110303915	0.536966260635934	0.56257959267209	0.518857897902264	1.01395225306182	0.0340954699663383	"Mmel1"	"membrane metallo-endopeptidase-like 1"
"ENSMUSG00000058192"	-0.261962610280433	0.245567971203326	0.138014516381544	0.831672738284725	-0.0865566777469066	0.840005090221957	-0.210504771645796	0.325618772350836	"Zfp846"	"zinc finger protein 846"
"ENSMUSG00000058230"	-0.0664480225921097	0.505458507520986	-0.0619220188366349	0.794263799282589	0.081079043402029	0.490669105749429	-0.0472909980267155	0.606472006801848	"Arhgap35"	"Rho GTPase activating protein 35"
"ENSMUSG00000058239"	0.123812798532036	0.33863672459984	0.0726321238988612	0.84615087730312	-0.0222407176231872	0.936300269944941	0.17420420480771	0.104466345141207	"Usf2"	"upstream transcription factor 2"
"ENSMUSG00000058240"	-0.0302350446542804	0.863266597262891	-0.0197966604178658	0.965200777943271	0.0789463667989878	0.659738448508259	0.0289146617268416	0.841698390772418	"Cryzl1"	"crystallin, zeta (quinone reductase)-like 1"
"ENSMUSG00000058246"	0.335565648317951	0.609086559260429	-0.561112233601977	0.5800603981489	0.241574376937421	0.781228315913097	0.0160277916533952	0.983132529570455	"Gm10037"	""
"ENSMUSG00000058248"	-0.139373473122578	0.211665965886941	0.0973459861733268	0.722388680752064	0.0513776586437841	0.801167534674424	0.00935017169453306	0.953027492704707	"Kcnh1"	"potassium voltage-gated channel, subfamily H (eag-related), member 1"
"ENSMUSG00000058254"	0.181176522948485	0.00270507923102501	-0.0244259451481907	0.93304631836169	0.137546717289814	0.0746673726891982	0.294297295090108	1.59278980533831e-08	"Tspan7"	"tetraspanin 7"
"ENSMUSG00000058258"	0.23903224144595	0.528552172480816	0.144480142485761	0.907520045853426	-0.058670926568553	0.940348867803931	0.324841457363158	0.307496121391729	"Idi1"	"isopentenyl-diphosphate delta isomerase"
"ENSMUSG00000058260"	-0.139388779338025	0.659972454066847	0.135325580410241	0.858602220258216	-0.0150699083279544	0.982365263714647	-0.0191331072557379	0.958541549544874	"Serpina9"	"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9"
"ENSMUSG00000058267"	0.0654540870102599	0.75243324191507	0.0295005045283755	0.962381330009815	0.0795289008174949	0.757595213350357	0.17448349235613	0.200231965083758	"Mrps14"	"mitochondrial ribosomal protein S14"
"ENSMUSG00000058290"	0.27177499640613	0.668461530891439	-0.225271544590158	0.888262469129732	0.262825769622197	0.762887467108351	0.309329221438169	0.563900801407804	"Espl1"	"extra spindle pole bodies 1 (S. cerevisiae)"
"ENSMUSG00000058291"	-0.0993690060799498	0.567180170157672	-0.0575666090950052	0.910990365855719	0.0410205066061947	0.888600804089348	-0.11591510856876	0.412665136849228	"Zfp68"	"zinc finger protein 68"
"ENSMUSG00000058297"	-0.0171212012937972	0.869405740425701	0.0621209960692355	0.691985437757978	-0.0307615273266314	0.796041757696932	0.0142382674488069	0.867882156517049	"Spock2"	"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2"
"ENSMUSG00000058298"	-0.0818332254743591	0.825437716477988	0.269414392374106	0.606750900813604	-0.0426269485929631	0.941253260999971	0.144954218306784	0.605431797705895	"Mcm9"	"minichromosome maintenance complex component 9"
"ENSMUSG00000058301"	0.0896321559240241	0.577585367412353	-0.0993640298205028	0.782140363117758	0.133688848495162	0.461081910702887	0.123956974598683	0.320273477063876	"Upf1"	"UPF1 regulator of nonsense transcripts homolog (yeast)"
"ENSMUSG00000058317"	-0.187341981389734	0.069903672724656	0.0434772636104249	0.91412747517969	0.100549351000315	0.539141122185474	-0.0433153667789939	0.747527531658722	"Ube2e2"	"ubiquitin-conjugating enzyme E2E 2"
"ENSMUSG00000058318"	-0.0966905871961526	0.461061353748275	-0.082374549353514	0.793723235268364	0.11239461932144	0.478344370327923	-0.0666705172282263	0.594427499859087	"Phf21a"	"PHD finger protein 21A"
"ENSMUSG00000058325"	0.112051680843732	0.462167423947418	-0.0639121307903391	0.884605707487228	-0.0674918841431151	0.772634176200322	-0.0193523340897221	0.914342938247995	"Dock1"	"dedicator of cytokinesis 1"
"ENSMUSG00000058331"	-0.169728763680538	0.713987613362588	-0.0484226689719298	0.970783373206507	0.157005340909213	0.798717872179933	-0.0611460917432547	0.896181262012632	"Zfp85"	"zinc finger protein 85"
"ENSMUSG00000058351"	0.180922805695479	0.730526516531313	0.115079860551135	0.943521432950567	-0.217785156863227	0.740126028477537	0.0782175093833875	0.873804570501066	"Smim4"	"small integral membrane protein 4"
"ENSMUSG00000058355"	-0.0586704504481102	0.705639070792791	0.0411796163798593	0.920619921389724	0.0457043377646537	0.833827891282398	0.0282135036964029	0.844991035353386	"Abce1"	"ATP-binding cassette, sub-family E (OABP), member 1"
"ENSMUSG00000058388"	-0.015261772804395	0.932299957207683	-0.114628206749645	0.598546900223764	0.194600786929534	0.0932789909514822	0.0647108073754944	0.584178235531574	"Phtf1"	"putative homeodomain transcription factor 1"
"ENSMUSG00000058392"	-0.15867881376653	0.486917323859053	0.186442670011797	0.685897969919872	0.251724454161212	0.343854662688247	0.279488310406479	0.119865962536059	"Rrp1b"	"ribosomal RNA processing 1 homolog B (S. cerevisiae)"
"ENSMUSG00000058396"	-0.0208267553875791	0.980739847017687	0.122119652255213	0.951473803804889	-0.657471537858045	0.25619251345853	-0.55617864099041	0.198032434903366	"Gpr182"	"G protein-coupled receptor 182"
"ENSMUSG00000058400"	-0.0807250954217254	0.911238232434086	-0.211937139343552	0.880840585584082	-0.214439690114648	0.76291912805566	-0.507101924879926	0.187260099319063	"Qrfpr"	"pyroglutamylated RFamide peptide receptor"
"ENSMUSG00000058402"	-0.0730264041493294	0.786604488343803	0.0249411670567118	0.974463956178043	0.279790173979117	0.221522830192626	0.231704936886499	0.188543680477077	"Zfp420"	"zinc finger protein 420"
"ENSMUSG00000058407"	0.0840028766272752	0.582415913069414	-0.0274219768302173	0.957848496589882	-0.0250984389996839	0.925750645694861	0.031482460797374	0.842622614862672	"Txndc9"	"thioredoxin domain containing 9"
"ENSMUSG00000058420"	-0.213221538245957	0.10160247972018	0.0526229482770557	0.916041883920508	0.0531443063693059	0.845433363187431	-0.107454283599596	0.45720247536696	"Syt17"	"synaptotagmin XVII"
"ENSMUSG00000058440"	0.242833164762157	0.249374176586197	-0.0856165321274736	0.910990365855719	-0.0666339009375882	0.874591800269512	0.0905827316970947	0.696015828849588	"Nrf1"	"nuclear respiratory factor 1"
"ENSMUSG00000058441"	-0.109399209237064	0.329724522704548	-0.0951661033930698	0.698343253606096	0.123091754784958	0.372464595658691	-0.0814735578451757	0.44192387341005	"Panx2"	"pannexin 2"
"ENSMUSG00000058444"	-0.0460125205886348	0.77734711365892	0.086605789556913	0.78116009679437	-0.02085446837124	0.936300269944941	0.0197388005970382	0.898530244713135	"Map2k5"	"mitogen-activated protein kinase kinase 5"
"ENSMUSG00000058446"	-0.00759175528796479	0.978381027676856	0.0153138318286315	0.982755367450315	0.0100053877519253	0.981988192014212	0.017727464292592	0.938241604306372	"Znrf2"	"zinc and ring finger 2"
"ENSMUSG00000058454"	0.274177356886329	0.0490711770029945	0.114059049635136	0.796218765790125	0.230327977984458	0.247683658088456	0.618564384505923	7.10147084289838e-08	"Dhcr7"	"7-dehydrocholesterol reductase"
"ENSMUSG00000058486"	0.176518536756147	0.28509299413486	-0.0360791607041809	0.95663534480274	-0.0735608754823627	0.801639411967326	0.0668785005696034	0.713231979144338	"Wdr91"	"WD repeat domain 91"
"ENSMUSG00000058488"	0.104420069316204	0.804810710999617	0.318898592130253	0.592565308772965	-0.113459514674904	0.840462987472642	0.309859146771553	0.244905473351477	"Kl"	"klotho"
"ENSMUSG00000058498"	-0.596508430242427	0.016857577208654	-0.233755835385136	0.734315308694614	-0.149393285776674	0.741608483858388	-0.979657551404236	2.40815290605616e-06	"Rnf207"	"ring finger protein 207"
"ENSMUSG00000058503"	-0.040090236099621	0.861071555420376	0.0254081885696484	0.965634325276356	-0.0524553155478843	0.861697971762053	-0.0671373630778569	0.690325059958288	"Fam133b"	"family with sequence similarity 133, member B"
"ENSMUSG00000058546"	-0.536372053268038	0.644301329113618	0.00696423308086913	0.997852013525052	-0.285290807416563	0.863124392977938	-0.814698627603732	0.340539041158966	"Rpl23a"	"predicted gene 8290"
"ENSMUSG00000058558"	0.290570745729969	0.46575273924331	-0.0951409781087615	0.947162448272548	0.105323038716494	0.886245525180057	0.300752806337701	0.383599547537943	"Rpl5"	"ribosomal protein L5"
"ENSMUSG00000058569"	0.135253845919212	0.159864468820357	-0.0890980842273424	0.707390231237939	-0.0248041574346627	0.904526539951469	0.0213516042572066	0.867874015952123	"Tmed9"	"transmembrane emp24 protein transport domain containing 9"
"ENSMUSG00000058571"	0.424610426915286	0.0305106346543777	0.164835495185844	0.802246793186248	-0.193203719892033	0.577773976129684	0.396242202209096	0.0340704883247349	"Gpc6"	"glypican 6"
"ENSMUSG00000058586"	0.387100073033858	0.394841973840183	0.00210221186321778	0.998331360411676	-0.586671326871356	0.228757554803489	-0.19746904197428	0.647290982519015	"Serhl"	"serine hydrolase-like"
"ENSMUSG00000058587"	0.156168226138911	0.357870963860798	0.0236462565508108	0.970783373206507	-0.0343782968290378	0.919084883722572	0.145436185860684	0.339196034664941	"Tmod3"	"tropomodulin 3"
"ENSMUSG00000058589"	0.0860383081688386	0.388322179088855	-0.013577947852498	0.970783373206507	0.0315420603977673	0.861774366358715	0.104002420714108	0.206600149750395	"Anks1b"	"ankyrin repeat and sterile alpha motif domain containing 1B"
"ENSMUSG00000058594"	-0.0278349761274438	0.866507441906995	0.0802879001855156	0.783785682884211	-0.0435877507654825	0.82991239563286	0.00886517329258932	0.953068973959549	"Fbxo18"	"F-box protein 18"
