"Genes"	"logFC: 6M HET vs 2M HET"	"FDR: 6M HET vs 2M HET"	"logFC: 18M HET vs 6M HET"	"FDR: 18M HET vs 6M HET"	"logFC: 24M HET vs 18M HET"	"FDR: 24M HET vs 18M HET"	"logFC: 24M HET vs 2M HET"	"FDR: 24M HET vs 2M HET"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000078942"	-0.321699369296382	0.731945519746086	-0.195684701284547	0.890679349825743	-0.479456355991864	0.388137160481036	-0.996840426572793	0.0203913405041689	"Naip6"	"NLR family, apoptosis inhibitory protein 7"
"ENSMUSG00000078945"	0.0195061626210864	0.990454692109748	-1.2126215264674	0.0194129364242463	-0.169135723479737	0.797173325266173	-1.36225108732606	0.000605933048986539	"Naip2"	"NLR family, apoptosis inhibitory protein 2"
"ENSMUSG00000078952"	-0.480885389548974	0.622341420285933	0.239529960479052	0.888017678073814	-0.0682589743272135	0.952485488616051	-0.309614403397136	0.684607048778504	"Lincenc1"	""
"ENSMUSG00000078958"	-0.129451819286341	0.828609834739089	0.423737070211868	0.393050560836499	-0.0709248534373303	0.897971318342214	0.223360397488197	0.507155204799113	"Atp6ap1l"	"ATPase, H+ transporting, lysosomal accessory protein 1-like"
"ENSMUSG00000078963"	0.779622547221067	0.297424866667051	-0.497222615270043	0.70737353759985	0.830785543401974	0.284167144257915	1.113185475353	0.0528792320582026	"Hsbp1l1"	"heat shock factor binding protein 1-like 1"
"ENSMUSG00000078970"	-0.0574766715775212	0.897322856763204	-0.0210021845988258	0.978238560656047	0.155312214545863	0.582406721417	0.0768333583695165	0.769432255640219	"Wdr92"	"WD repeat domain 92"
"ENSMUSG00000078974"	0.0527006444179009	0.929248752156945	0.00732999112820575	0.994774974759216	-0.0388532170829019	0.934371831737875	0.0211774184632048	0.951443854277785	"Sec61g"	"protein transport protein Sec61 subunit gamma-like"
"ENSMUSG00000078994"	-0.409457422089018	0.644628010850007	-0.0280490750440641	0.989572069221577	0.670413596034902	0.330507949612891	0.232907098901821	0.758530564146512	"Zfp429"	"zinc finger protein 429"
"ENSMUSG00000078995"	-0.199124120693325	0.925306421277026	0.812316303417172	0.704251036044674	0.0609177040997486	0.975858747411001	0.674109886823595	0.559069038044729	"Zfp456"	"zinc finger protein 456"
"ENSMUSG00000079003"	0.118725814906347	0.755049634769897	-0.0965585036869942	0.866389733573388	0.0493584176862758	0.890927102937112	0.0715257289056288	0.784594865294414	"Samd1"	"sterile alpha motif domain containing 1"
"ENSMUSG00000079017"	1.62825105112505	0.0463423185858667	-2.06465830544834	0.0047771596191511	-0.413420037316416	0.580404164732165	-0.849827291639711	0.117535922740449	"Ifi27l2a"	"interferon, alpha-inducible protein 27 like 2A"
"ENSMUSG00000079018"	0.5709278025154	0.0208769442861181	-0.376714183281592	0.312987347454594	-0.537413139255746	0.0235932561925534	-0.343199520021937	0.117264041074688	"Ly6c1"	"lymphocyte antigen 6 complex, locus C1"
"ENSMUSG00000079020"	0.105827841842824	0.551593610365605	0.00865463306035524	0.98727827776215	-0.0747490066754013	0.653341777469663	0.0397334682277774	0.786016046388439	"Slc45a4"	"solute carrier family 45, member 4"
"ENSMUSG00000079022"	0.306362495515462	0.636046857308347	0.385013237098924	0.671872640584282	-0.333276437232005	0.574366277264271	0.358099295382382	0.400732828792385	"Col22a1"	"collagen, type XXII, alpha 1"
"ENSMUSG00000079036"	-0.108867372455111	0.666516167023918	0.160618302219621	0.584770313917689	-0.070538693119934	0.769572148420279	-0.0187877633554236	0.927738067800794	"Alkbh1"	"neural regeneration protein"
"ENSMUSG00000079037"	-0.104119879490024	0.26529938812635	-0.0433691803772333	0.820070809272185	-0.0391847814672464	0.715962555904091	-0.186673841334504	0.00256673342629704	"Prnp"	"prion protein"
"ENSMUSG00000079038"	0.105162441583428	0.884440391901312	0.0735632360330565	0.951248808307712	0.231507680593284	0.645701440080611	0.410233358209769	0.235819699648279	"D130040H23Rik"	"RIKEN cDNA D130040H23 gene"
"ENSMUSG00000079043"	0.0325877414419653	0.971641115164946	0.0529663887442238	0.967316461217562	-0.0141649297948236	0.982865937911702	0.0713892003913654	0.877068173974294	"Fastkd5"	"FAST kinase domains 5"
"ENSMUSG00000079045"	-0.127941755917059	0.923009881766282	0.101855574691143	0.96285925215584	-0.225590293260087	0.8000871295934	-0.251676474486003	0.716360416904625	"Prox1os"	""
"ENSMUSG00000079055"	-0.0674357428046897	0.74708871549179	0.105659566834736	0.66128356344148	0.047573675772427	0.797941610306654	0.0857974998024736	0.503836437954131	"Slc8a3"	"solute carrier family 8 (sodium/calcium exchanger), member 3"
"ENSMUSG00000079056"	0.117084139410805	0.372575386825386	0.00642061119776659	0.987665467842647	0.132053023110273	0.247604712169003	0.255557773718844	0.00197556582575479	"Kcnip3"	"Kv channel interacting protein 3, calsenilin"
"ENSMUSG00000079057"	-0.00915403563750837	0.989257875396301	-0.229296050170583	0.627267645599647	-0.085800288499159	0.812775821422497	-0.32425037430725	0.143622157524593	"Cyp4v3"	"cytochrome P450, family 4, subfamily v, polypeptide 3"
"ENSMUSG00000079065"	0.0230448455376263	0.97176870329601	0.233775321671139	0.652521982427689	0.215774394931848	0.518584091627205	0.472594562140614	0.036686699284835	"BC005561"	"cDNA sequence BC005561"
"ENSMUSG00000079070"	0.0868364561019552	0.910455943620028	-0.227119951154119	0.77591272267347	0.234829841833413	0.622011358132604	0.0945463467812491	0.834070932125837	"Gm3985"	""
"ENSMUSG00000079076"	-0.467598306507606	0.652756023870983	-0.313107752068948	0.831852330024879	0.769778766383983	0.290755494025682	-0.0109272921925709	0.991689759357275	"Gm3086"	""
"ENSMUSG00000079083"	0.0179580623778882	0.969608903849399	-0.0349613813279124	0.957806736261487	0.290981121323853	0.160049362979933	0.273977802373829	0.118963905744289	"Jrkl"	"Jrk-like"
"ENSMUSG00000079084"	-0.347454016771183	0.0697731841889111	0.0186981639571443	0.977250796421199	0.156897132975186	0.487591711354317	-0.171858719838853	0.36061328830935	"Ccdc82"	"coiled-coil domain containing 82"
"ENSMUSG00000079103"	-0.576335971729606	0.729114758562034	0.63465840748909	0.78154338072474	-0.813867798852546	0.504214684609801	-0.755545363093063	0.447806591366522	"Tgm7"	""
"ENSMUSG00000079104"	-0.173414677195026	0.627613005932781	-0.047067516430449	0.950683527042036	0.13441163759937	0.673631921422181	-0.0860705560261048	0.760223040208931	"Prps1l3"	"phosphoribosyl pyrophosphate synthetase 1-like 3"
"ENSMUSG00000079105"	-0.213278934196289	0.871892437414209	0.341323086802931	0.836410261446639	-0.61907485615849	0.416622691351393	-0.491030703551847	0.445248431097768	"C7"	"complement component 7"
"ENSMUSG00000079108"	0.0859723931776966	0.818266149691769	-0.110718102257207	0.814522442303957	0.0333981645565209	0.91828125697247	0.00865245547701036	0.973580012294315	"Srp54b"	"signal recognition particle 54C"
"ENSMUSG00000079109"	-0.204208628022293	0.263082368278205	0.174973570921485	0.490550206547609	-0.235172675913101	0.136971468281728	-0.264407733013909	0.0428238430470889	"Pms2"	"postmeiotic segregation increased 2 (S. cerevisiae)"
"ENSMUSG00000079110"	0.110553243166036	0.871076088439254	-0.442823085403998	0.37294985704251	-0.157908132757539	0.722878906352301	-0.490177974995501	0.0843819143834399	"Capn3"	"calpain 3"
"ENSMUSG00000079111"	-0.0777248759756057	0.807108420975383	0.0596661119007757	0.898353471153422	-0.207356711282916	0.260520872496416	-0.225415475357746	0.134506528885793	"Kdelr2"	"KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2"
"ENSMUSG00000079139"	-0.0329617719500721	0.965160447375123	0.108823985324491	0.899166935491677	-0.132950284848961	0.77474929833324	-0.0570880714745421	0.883827526993815	"Gm4204"	""
"ENSMUSG00000079144"	-0.327488464873829	0.342287654570201	0.271861293322418	0.5835581064977	-0.218210716401925	0.526920888884941	-0.273837887953336	0.306231452533552	"A130010J15Rik"	"RIKEN cDNA A130010J15 gene"
"ENSMUSG00000079157"	-0.0961709155945246	0.481466001791658	0.151113331075024	0.275234718541989	-0.038465090237776	0.797619859176221	0.0164773252427236	0.897171546683229	"Fam155a"	"family with sequence similarity 155, member A"
"ENSMUSG00000079164"	-0.419876027175507	0.707058340572043	1.16708520271592	0.259896840902116	-0.326945723453077	0.806655134251311	0.420263452087332	0.63212799497036	"Tlr5"	"toll-like receptor 5"
"ENSMUSG00000079173"	0.151803891000551	0.874433078384692	0.0829767189554238	0.962688309908544	-0.501925271811148	0.345251131789548	-0.267144661855173	0.581158932288641	"Zan"	"zonadhesin"
"ENSMUSG00000079177"	-0.121213134887006	0.849883275963186	0.26522141357069	0.696275680534685	0.466169416408996	0.264125739255915	0.610177695092681	0.0578915449624838	"Fam228a"	"family with sequence similarity 228, member A"
"ENSMUSG00000079179"	-0.0588020227173432	0.871404487850637	0.115603717899825	0.781165424344459	0.140102527016645	0.537767397539293	0.196904222199127	0.244558552482523	"Rab10os"	""
"ENSMUSG00000079184"	-0.130021438546185	0.391321027945625	0.0484586176860239	0.87670256026684	0.195767249480762	0.111600456521463	0.1142044286206	0.324567897436868	"Mphosph8"	"M-phase phosphoprotein 8"
"ENSMUSG00000079197"	-0.0652515762343268	0.875028692838338	-0.239635317213619	0.448450189105525	0.08844621559863	0.753987995737087	-0.216440677849315	0.260549570926686	"Psme2"	"proteasome (prosome, macropain) activator subunit 2 (PA28 beta)"
"ENSMUSG00000079215"	-0.0191010912512482	0.918192138906492	0.0337219361332127	0.885839237658283	-0.00185158824937558	0.989631265046143	0.0127692566325889	0.906055803386389	"Zfp664"	"zinc finger protein 664"
"ENSMUSG00000079227"	0.263266402276075	0.64184771443017	-0.209245002931782	0.814522442303957	-0.077428677244869	0.896538543058886	-0.0234072779005759	0.960434864116802	"Ccr5"	"chemokine (C-C motif) receptor 5"
"ENSMUSG00000079235"	0.217065693399392	0.591352358675686	-0.337238590536327	0.424729671173138	0.225118101894991	0.490791484740844	0.104945204758057	0.74085570191642	"Ccdc13"	"coiled-coil domain containing 13"
"ENSMUSG00000079242"	0.436221020448316	0.674705785847835	-0.00778913496103133	0.997798363475107	-0.0559649299326863	0.96426745373937	0.372466955554599	0.600882816605768	"C730034F03Rik"	""
"ENSMUSG00000079259"	0.296347534835771	0.817722597825428	-0.0924789833972535	0.969129741133542	-0.226101118636741	0.822557860713009	-0.0222325671982233	0.980705398370539	"Trim71"	"tripartite motif-containing 71"
"ENSMUSG00000079260"	-0.0898665731880696	0.638905032677636	-0.117273741059673	0.602226372709915	0.290999885546032	0.0144776149082941	0.0838595712982891	0.540503644365876	"Tmppe"	"transmembrane protein with metallophosphoesterase domain"
"ENSMUSG00000079283"	-0.157187754163859	0.855124964195165	-0.0418619785085457	0.978217779874631	-0.196961076951083	0.739856632284319	-0.396010809623488	0.339935658430829	"2310009B15Rik"	"RIKEN cDNA 2310009B15 gene"
"ENSMUSG00000079293"	1.65130733671743	0.192587904480913	-4.45917131131394	3.57409658560587e-19	-0.153145042726376	0.776045970780391	-2.96100901732289	9.88642722392073e-15	"Clec7a"	"C-type lectin domain family 7, member a"
"ENSMUSG00000079304"	-0.0804332455398679	0.932071652134445	-0.219070710553616	0.832350878215642	0.312033481257404	0.568563516607454	0.0125295251639198	0.984627275505678	"4933413G19Rik"	"RIKEN cDNA 4933413G19 gene"
"ENSMUSG00000079311"	0.0667193949617617	0.974000376774591	-0.271603686197983	0.899024550522744	0.0712890296613621	0.95885154718239	-0.133595261574859	0.893418572065102	"Gm3222"	""
"ENSMUSG00000079316"	0.0285960206756283	0.925274895374785	-0.0871072884381927	0.781196350521753	0.0848604338092805	0.648796989385186	0.0263491660467161	0.881239946232484	"Rab9"	"RAB9, member RAS oncogene family"
"ENSMUSG00000079317"	-0.0705770853102016	0.82488998297274	-0.0576211574254184	0.899166935491677	0.219191233095407	0.243071172522423	0.0909929903597866	0.637164049831485	"Trappc2"	"trafficking protein particle complex 2"
"ENSMUSG00000079330"	0.134187905474539	0.810127562936749	0.357829624537148	0.474727370648117	0.0446674043523243	0.934200287882359	0.536684934364011	0.0374702028482581	"Lemd1"	"LEM domain containing 1"
"ENSMUSG00000079334"	0.177248766249805	0.613535843837738	-0.326231099097821	0.315929674245954	-0.0444599662302454	0.902742889400443	-0.193442299078261	0.381810758509391	"Nat6"	"N-acetyltransferase 6"
"ENSMUSG00000079339"	-0.463145156078834	0.249014272469976	0.124433577373915	0.88820818522107	0.0792280995325173	0.883892778982439	-0.259483479172402	0.470359595818564	"Ifit1bl1"	"interferon induced protein with tetratricpeptide repeats 1B like 1"
"ENSMUSG00000079357"	-0.503752181303619	0.732699244778379	-0.396274851506634	0.832350878215642	-0.888791240297085	0.172512876005601	-1.78881827310734	0.00170422775905956	"Gm11100"	""
"ENSMUSG00000079362"	0.129317725657382	0.942147505521181	-1.20906381044539	0.227849190208484	-0.580279498079026	0.45902958385492	-1.66002558286703	0.00395139230175168	"Gbp6"	""
"ENSMUSG00000079363"	-0.363189041874252	0.809933385346466	0.513292269780241	0.781486164122206	-0.331654626155628	0.779475826016816	-0.181551398249639	0.853337656431928	"Gbp4"	"guanylate binding protein 4"
"ENSMUSG00000079414"	0.208408252261775	0.898277901737902	-0.329674320741807	0.872393844558391	1.11105297999362	0.248047601082574	0.989786911513586	0.234451597453379	"Gm11110"	""
"ENSMUSG00000079418"	-0.287763981785363	0.636686090647947	-0.0841752183580133	0.945422001268872	-0.523484604288965	0.171524977946173	-0.895423804432341	0.00310514767157851	"Atg4a"	"autophagy related 4A, cysteine peptidase"
"ENSMUSG00000079426"	-0.0113145253513242	0.961702827913125	0.0704142853195097	0.743378543346175	-0.0861618934489821	0.473258464748665	-0.0270621334807967	0.822320367789383	"Arpc4"	"actin related protein 2/3 complex, subunit 4"
"ENSMUSG00000079427"	-0.140628507505477	0.877787895259216	-0.0207710538826726	0.990000784234926	-0.498984101231658	0.266597108067051	-0.660383662619808	0.0710372679218639	"Mthfsl"	"5, 10-methenyltetrahydrofolate synthetase-like"
"ENSMUSG00000079428"	-0.28641089036201	0.818469910584011	-0.233196003689243	0.88820818522107	0.212216890901856	0.820025079114277	-0.307390003149397	0.684810153623174	"Tceal7"	"transcription elongation factor A (SII)-like 7"
"ENSMUSG00000079429"	-0.600993821269684	0.117321800745104	0.0599564610522789	0.959895005510832	0.651449523949336	0.0849768553929636	0.110412163731931	0.821079007990803	"Mroh2a"	"maestro heat-like repeat family member 2A"
"ENSMUSG00000079434"	0.22843616019675	0.806642217045725	-0.372878264164432	0.722681130379695	0.186920446561907	0.79545383239198	0.0424783425942249	0.946735257701737	"Neu2"	"neuraminidase 2"
"ENSMUSG00000079435"	-0.118948684442768	0.831340974813064	0.0495321821129031	0.962688309908544	0.148094988067214	0.729729147443225	0.0786784857373492	0.832866065883018	"Rpl36a"	"ribosomal protein L36A"
"ENSMUSG00000079436"	0.26819961416594	0.708236463284934	-0.345331120188431	0.69674254172321	-0.0126937557185675	0.985792870546788	-0.0898252617410589	0.863007848993262	"Kcnj13"	"potassium inwardly-rectifying channel, subfamily J, member 13"
"ENSMUSG00000079442"	-0.0200196942786008	0.956256985987053	0.015846425582172	0.978341693729231	0.276261797159474	0.110573375876368	0.272088528463045	0.0618955178961224	"St6galnac4"	"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4"
"ENSMUSG00000079444"	-0.247328007600057	0.881484182223243	0.622304995082424	0.732748492284361	-0.527614507840603	0.649345184935688	-0.152637520358237	0.883049946990692	"Gm21981"	"prickle homolog 4 (Drosophila)"
"ENSMUSG00000079445"	0.256408143228966	0.850121693097913	-0.138647059337502	0.953987336603115	0.281558955325176	0.793213746150336	0.39932003921664	0.607594575312009	"B3gnt7"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7"
"ENSMUSG00000079450"	0.00703831205864393	0.996402299677126	0.0700065052414336	0.978615057643078	-0.0625662504511837	0.962350834046023	0.0144785668488938	0.988786033057906	"Cldn34c1"	"claudin 34C1"
"ENSMUSG00000079465"	0.857284260096016	0.138245781993261	-0.269093566206183	0.854667012192826	-0.17455119094671	0.833299129340877	0.413639502943123	0.407523022882574	"Col4a3"	"collagen, type IV, alpha 3"
"ENSMUSG00000079466"	-1.16800865750374	0.26353258287744	0.514303026660352	0.784924921552568	0.272448761281355	0.843094695564652	-0.381256869562033	0.730502919125022	"Prdm12"	"PR domain containing 12"
"ENSMUSG00000079469"	-0.106771489323641	0.608211823647138	0.0183485586068721	0.969129741133542	0.0814330368809504	0.670616977801231	-0.00698989383581824	0.970594536073733	"Pigb"	"phosphatidylinositol glycan anchor biosynthesis, class B"
"ENSMUSG00000079470"	0.0763340739130931	0.941605154654196	0.177676395337181	0.894108519601871	0.349779785984539	0.568867411733302	0.603790255234813	0.165492932684135	"Utp14b"	"UTP14, U3 small nucleolar ribonucleoprotein, homolog B (yeast)"
"ENSMUSG00000079477"	-0.0042571322975885	0.983716279335045	-0.0266551173560757	0.913215693754588	0.0133072420472841	0.925107108317586	-0.01760500760638	0.864870944062916	"Rab7"	"RAB7, member RAS oncogene family"
"ENSMUSG00000079478"	0.175784539837555	0.594428331188071	-0.0106552867910526	0.990000784234926	0.0817255618342166	0.812629431348505	0.246854814880719	0.242591822538699	"Sssca1"	"Sjogren's syndrome/scleroderma autoantigen 1 homolog (human)"
"ENSMUSG00000079481"	-0.159762915797404	0.190084577452959	0.0287562155351532	0.930494310831425	0.064909573984431	0.64958560032398	-0.0660971262778193	0.559069038044729	"Nhsl2"	"NHS-like 2"
"ENSMUSG00000079484"	0.173242461931607	0.807960589215357	-0.338624260488175	0.639317810351186	-0.397262855295821	0.303804877834667	-0.562644653852389	0.0648913931121568	"Phyhd1"	"phytanoyl-CoA dioxygenase domain containing 1"
"ENSMUSG00000079487"	-0.0562124977612958	0.871590813454766	0.037610413138831	0.945936883171253	-0.454125900742334	0.00306172144364409	-0.472727985364798	0.00032615547410114	"Med12"	"mediator complex subunit 12"
"ENSMUSG00000079489"	-0.125827173126819	0.92988601028942	0.742021289343769	0.548189043255996	-0.245695746032028	0.832394840373818	0.370498370184922	0.633293111531872	"C030013D06Rik"	""
